path	variant	line	kind	name
Grass/Platform/Win32/ApiRequest.lean	f3be33857a22	64	theorem	embedPending_valid
Grass/Platform/Win32/CallEntry.lean	240b34cf1313	21	structure	CallPolicy
Grass/Platform/Win32/CallEntry.lean	240b34cf1313	38	def	CallPolicy.ofFactory
Grass/Platform/Win32/CallEntry.lean	240b34cf1313	65	def	reachedCall?
Grass/Platform/Win32/CallEntry.lean	240b34cf1313	79	theorem	reachedCall?_fields
Grass/Platform/Win32/CallMemory.lean	75d1eb99ee3b	8	structure	Argument
Grass/Platform/Win32/CallMemory.lean	75d1eb99ee3b	13	structure	Resolved
Grass/Platform/Win32/CallMemory.lean	75d1eb99ee3b	19	def	Resolved.physical
Grass/Platform/Win32/CallMemory.lean	75d1eb99ee3b	23	theorem	Resolved.root_contains
Grass/Platform/Win32/CallMemory.lean	75d1eb99ee3b	28	def	Resolved.transport
Grass/Platform/Win32/CallResumeBinding.lean	68d78876c524	24	theorem	PolicyBinding.ofCallEntry
Grass/Platform/Win32/CallResumeBinding.lean	68d78876c524	40	theorem	Link.ofReachedPlan
Grass/Platform/Win32/CallResumeBinding.lean	68d78876c524	60	theorem	GetStdHandle.CallHandoff.resumeInputs
Grass/Platform/Win32/CallResumeBinding.lean	68d78876c524	77	theorem	WriteFile.CallHandoff.resumeInputs
Grass/Platform/Win32/CallResumeHistory.lean	41e0914e142c	24	def	serviceHistory
Grass/Platform/Win32/CallResumeHistory.lean	41e0914e142c	48	theorem	resumeInputsAfterService
Grass/Platform/Win32/CallRuntime.lean	ed25fb4c558f	20	abbrev	NonvolatileSnapshot
Grass/Platform/Win32/CallRuntime.lean	ed25fb4c558f	24	def	captureNonvolatile
Grass/Platform/Win32/CallRuntime.lean	ed25fb4c558f	29	structure	ReturnFrame
Grass/Platform/Win32/CallRuntime.lean	ed25fb4c558f	36	def	ReturnFrame.ofPlan
Grass/Platform/Win32/CallRuntime.lean	ed25fb4c558f	46	def	ReturnFrame.restoredRsp
Grass/Platform/Win32/CallRuntime.lean	ed25fb4c558f	51	structure	WriteFileRuntime
Grass/Platform/Win32/CallRuntime.lean	ed25fb4c558f	57	def	WriteFileRuntime.loanPlan
Grass/Platform/Win32/CallRuntime.lean	ed25fb4c558f	61	inductive	CallRuntime
Grass/Platform/Win32/CallRuntime.lean	ed25fb4c558f	68	def	CallRuntime.MatchesRequest
Grass/Platform/Win32/CallRuntime.lean	ed25fb4c558f	74	abbrev	CallRuntimeTable
Grass/Platform/Win32/Console.lean	669467bd30f5	71	inductive	StdHandleId
Grass/Platform/Win32/Console.lean	669467bd30f5	80	def	value
Grass/Platform/Win32/Console.lean	669467bd30f5	86	theorem	value_injective
Grass/Platform/Win32/Console.lean	669467bd30f5	103	inductive	GetStdHandleResult
Grass/Platform/Win32/Console.lean	669467bd30f5	116	def	invalidHandleValue
Grass/Platform/Win32/Console.lean	669467bd30f5	119	def	returnValue
Grass/Platform/Win32/Console.lean	669467bd30f5	132	def	WellFormed
Grass/Platform/Win32/Console.lean	669467bd30f5	142	theorem	handle_distinguishable
Grass/Platform/Win32/Console.lean	669467bd30f5	156	theorem	handle_zero_collides_with_null
Grass/Platform/Win32/Console.lean	669467bd30f5	160	theorem	handle_invalid_collides
Grass/Platform/Win32/Console.lean	669467bd30f5	176	structure	UsableHandle
Grass/Platform/Win32/Console.lean	669467bd30f5	185	def	mk?
Grass/Platform/Win32/Console.lean	669467bd30f5	189	theorem	mk?_isSome_iff
Grass/Platform/Win32/Console.lean	669467bd30f5	198	theorem	sentinels_refused
Grass/Platform/Win32/Console.lean	669467bd30f5	238	structure	WriteRequest
Grass/Platform/Win32/Console.lean	669467bd30f5	253	inductive	WriteResponse
Grass/Platform/Win32/Console.lean	669467bd30f5	269	def	Allowed
Grass/Platform/Win32/Console.lean	669467bd30f5	309	theorem	writeAdequate
Grass/Platform/Win32/Console.lean	669467bd30f5	314	theorem	writeAdequate_success
Grass/Platform/Win32/Console.lean	669467bd30f5	322	theorem	zeroWrite_allowed
Grass/Platform/Win32/Console.lean	669467bd30f5	326	theorem	partialWrite_allowed
Grass/Platform/Win32/Console.lean	669467bd30f5	346	def	ExcessWriteCount
Grass/Platform/Win32/Console.lean	669467bd30f5	356	theorem	excess_not_allowed
Grass/Platform/Win32/Console.lean	669467bd30f5	367	theorem	success_allowed_or_excess
Grass/Platform/Win32/Console.lean	669467bd30f5	374	theorem	failure_never_excess
Grass/Platform/Win32/Console.lean	669467bd30f5	392	structure	ExitRequest
Grass/Platform/Win32/Console.lean	669467bd30f5	398	def	successStatus
Grass/Platform/Win32/Console.lean	669467bd30f5	405	def	failureStatus
Grass/Platform/Win32/Console.lean	669467bd30f5	409	theorem	statuses_distinct
Grass/Platform/Win32/ConsoleEnvironment.lean	1c9296c8468e	29	inductive	ProcessTag
Grass/Platform/Win32/ConsoleEnvironment.lean	1c9296c8468e	32	abbrev	ProcessId
Grass/Platform/Win32/ConsoleEnvironment.lean	1c9296c8468e	35	inductive	RouteTag
Grass/Platform/Win32/ConsoleEnvironment.lean	1c9296c8468e	38	abbrev	RouteId
Grass/Platform/Win32/ConsoleEnvironment.lean	1c9296c8468e	41	abbrev	GenerationalBV64
Grass/Platform/Win32/ConsoleEnvironment.lean	1c9296c8468e	44	inductive	HandleMode
Grass/Platform/Win32/ConsoleEnvironment.lean	1c9296c8468e	50	structure	HandleBinding
Grass/Platform/Win32/ConsoleEnvironment.lean	1c9296c8468e	59	def	identity
Grass/Platform/Win32/ConsoleEnvironment.lean	1c9296c8468e	62	theorem	identity_value
Grass/Platform/Win32/ConsoleEnvironment.lean	1c9296c8468e	65	theorem	identity_generation
Grass/Platform/Win32/ConsoleEnvironment.lean	1c9296c8468e	71	structure	StandardHandles
Grass/Platform/Win32/ConsoleEnvironment.lean	1c9296c8468e	75	structure	ConsoleEnvironment
Grass/Platform/Win32/ConsoleEnvironment.lean	1c9296c8468e	86	def	standardHandle?
Grass/Platform/Win32/ConsoleEnvironment.lean	1c9296c8468e	92	theorem	standardHandle?_input
Grass/Platform/Win32/ConsoleEnvironment.lean	1c9296c8468e	95	theorem	standardHandle?_output
Grass/Platform/Win32/ConsoleEnvironment.lean	1c9296c8468e	98	theorem	standardHandle?_error
Grass/Platform/Win32/ConsoleEnvironment.lean	1c9296c8468e	104	def	routeOf?
Grass/Platform/Win32/ConsoleEnvironment.lean	1c9296c8468e	109	theorem	routeOf?_lookup
Grass/Platform/Win32/ConsoleEnvironment.lean	1c9296c8468e	118	def	getStdAllowed
Grass/Platform/Win32/ConsoleEnvironment.lean	1c9296c8468e	130	theorem	getStdAllowed_output_iff
Grass/Platform/Win32/ConsoleEnvironment.lean	1c9296c8468e	136	theorem	getStdAllowed_output_table
Grass/Platform/Win32/ConsoleEnvironment.lean	1c9296c8468e	141	theorem	getStdAllowed_output_invalid
Grass/Platform/Win32/CpuPolicy.lean	5f35b68daaec	26	def	operationalProfile
Grass/Platform/Win32/CpuPolicy.lean	5f35b68daaec	31	def	operationPolicy
Grass/Platform/Win32/CpuPolicy.lean	5f35b68daaec	43	theorem	prepared_read_initialized
Grass/Platform/Win32/CpuPolicy.lean	5f35b68daaec	54	theorem	prepared_read_fallback_irrelevant
Grass/Platform/Win32/CpuPolicy.lean	5f35b68daaec	66	def	instructionCause
Grass/Platform/Win32/CpuPolicy.lean	5f35b68daaec	71	def	dataProvenance?
Grass/Platform/Win32/CpuPolicy.lean	5f35b68daaec	79	def	policy?
Grass/Platform/Win32/CpuPolicy.lean	5f35b68daaec	96	theorem	policy?_inputs
Grass/Platform/Win32/CpuVocabulary.lean	a264c4dc0e47	19	def	accessFaults
Grass/Platform/Win32/CpuVocabulary.lean	a264c4dc0e47	25	def	vocabulary
Grass/Platform/Win32/CpuVocabulary.lean	a264c4dc0e47	42	theorem	vocabulary_wellFormed
Grass/Platform/Win32/CpuVocabulary.lean	a264c4dc0e47	45	theorem	transition_violation_declared
Grass/Platform/Win32/CpuVocabulary.lean	a264c4dc0e47	50	theorem	access_fault_declared
Grass/Platform/Win32/CpuVocabulary.lean	a264c4dc0e47	56	theorem	admitted_read_initialized
Grass/Platform/Win32/EvaluatedCall.lean	ac0b9cca228a	15	structure	EvaluatedCall
Grass/Platform/Win32/ExecutionState.lean	8b6e4d5942ca	24	inductive	Control
Grass/Platform/Win32/ExecutionState.lean	8b6e4d5942ca	31	structure	State
Grass/Platform/Win32/ExecutionState.lean	8b6e4d5942ca	41	def	State.callProtocol?
Grass/Platform/Win32/ExecutionState.lean	8b6e4d5942ca	46	theorem	State.callProtocol?_isSome
Grass/Platform/Win32/ExecutionState.lean	8b6e4d5942ca	55	def	State.ControlConsistent
Grass/Platform/Win32/ExecutionState.lean	8b6e4d5942ca	72	def	State.ofCallProtocol
Grass/Platform/Win32/ExecutionState.lean	8b6e4d5942ca	82	theorem	State.callProtocol?_fields
Grass/Platform/Win32/ExecutionState.lean	8b6e4d5942ca	88	theorem	State.ofCallProtocol_machine
Grass/Platform/Win32/ExecutionState.lean	8b6e4d5942ca	93	theorem	State.ofCallProtocol_metadata
Grass/Platform/Win32/ExecutionState.lean	8b6e4d5942ca	98	theorem	State.ofCallProtocol_control
Grass/Platform/Win32/ExecutionState.lean	8b6e4d5942ca	105	theorem	State.ofCallProtocol_callProtocol?
Grass/Platform/Win32/ExitProcessCompletion.lean	b92696894b70	21	structure	Observation
Grass/Platform/Win32/ExitProcessCompletion.lean	b92696894b70	28	structure	Completion
Grass/Platform/Win32/ExitProcessCompletion.lean	b92696894b70	42	def	complete?
Grass/Platform/Win32/ExitProcessCompletion.lean	b92696894b70	75	def	after
Grass/Platform/Win32/ExitProcessCompletion.lean	b92696894b70	79	theorem	control
Grass/Platform/Win32/ExitProcessCompletion.lean	b92696894b70	83	theorem	machine
Grass/Platform/Win32/ExitProcessCompletion.lean	b92696894b70	87	theorem	metadata
Grass/Platform/Win32/ExitProcessCompletion.lean	b92696894b70	91	theorem	calls
Grass/Platform/Win32/ExitProcessCompletion.lean	b92696894b70	95	theorem	pending_archived
Grass/Platform/Win32/ExitProcessCompletion.lean	b92696894b70	101	theorem	runtime_archived
Grass/Platform/Win32/ExitProcessCompletion.lean	b92696894b70	107	theorem	observed_status_exact
Grass/Platform/Win32/ExitProcessCompletion.lean	b92696894b70	112	theorem	observed_process_exact
Grass/Platform/Win32/ExitProcessRawCompletion.lean	342cf5e302b8	15	def	event
Grass/Platform/Win32/ExitProcessRawCompletion.lean	342cf5e302b8	19	theorem	event_exact
Grass/Platform/Win32/ExitProcessRawCompletion.lean	342cf5e302b8	25	theorem	event_appends
Grass/Platform/Win32/ExitProcessRawCompletion.lean	342cf5e302b8	33	theorem	rawStep
Grass/Platform/Win32/ExitProcessRuntime.lean	6dd2b091c9d7	19	def	status
Grass/Platform/Win32/ExitProcessRuntime.lean	6dd2b091c9d7	23	structure	EntryHandoff
Grass/Platform/Win32/ExitProcessRuntime.lean	6dd2b091c9d7	37	def	entryHandoff?
Grass/Platform/Win32/ExitProcessRuntime.lean	6dd2b091c9d7	61	def	after
Grass/Platform/Win32/ExitProcessRuntime.lean	6dd2b091c9d7	67	def	initRaw
Grass/Platform/Win32/ExitProcessRuntime.lean	6dd2b091c9d7	71	theorem	recorded
Grass/Platform/Win32/ExitProcessRuntime.lean	6dd2b091c9d7	77	theorem	runtime_exact
Grass/Platform/Win32/ExitProcessRuntime.lean	6dd2b091c9d7	81	theorem	other_runtime
Grass/Platform/Win32/ExitProcessRuntime.lean	6dd2b091c9d7	86	theorem	control_pending
Grass/Platform/Win32/ExitProcessRuntime.lean	6dd2b091c9d7	89	theorem	status_exact
Grass/Platform/Win32/ExitProcessRuntime.lean	6dd2b091c9d7	96	structure	CallHandoff
Grass/Platform/Win32/GetStdHandleRawReturn.lean	e548ebc50cb8	28	def	event
Grass/Platform/Win32/GetStdHandleRawReturn.lean	e548ebc50cb8	32	theorem	event_appends
Grass/Platform/Win32/GetStdHandleRawReturn.lean	e548ebc50cb8	39	theorem	event_exact
Grass/Platform/Win32/GetStdHandleRawReturn.lean	e548ebc50cb8	54	theorem	rflags_unchanged
Grass/Platform/Win32/GetStdHandleRawReturn.lean	e548ebc50cb8	59	theorem	rawStep
Grass/Platform/Win32/GetStdHandleResult.lean	e9d292b05677	24	inductive	Failure
Grass/Platform/Win32/GetStdHandleResult.lean	e9d292b05677	36	def	nonvolatileSame
Grass/Platform/Win32/GetStdHandleResult.lean	e9d292b05677	42	def	stage
Grass/Platform/Win32/GetStdHandleResult.lean	e9d292b05677	50	theorem	stage_rAX
Grass/Platform/Win32/GetStdHandleResult.lean	e9d292b05677	58	theorem	stage_memory
Grass/Platform/Win32/GetStdHandleResult.lean	e9d292b05677	66	theorem	stage_metadata
Grass/Platform/Win32/GetStdHandleResult.lean	e9d292b05677	74	theorem	stage_control
Grass/Platform/Win32/GetStdHandleResult.lean	e9d292b05677	82	theorem	stage_calls
Grass/Platform/Win32/GetStdHandleResult.lean	e9d292b05677	92	theorem	stage_pack
Grass/Platform/Win32/GetStdHandleResult.lean	e9d292b05677	104	structure	Receipt
Grass/Platform/Win32/GetStdHandleResult.lean	e9d292b05677	125	def	observe?
Grass/Platform/Win32/GetStdHandleResult.lean	e9d292b05677	162	theorem	nonvolatile_exact
Grass/Platform/Win32/GetStdHandleResult.lean	e9d292b05677	169	theorem	resumeLink
Grass/Platform/Win32/GetStdHandleResult.lean	e9d292b05677	181	theorem	preservesNonvolatile
Grass/Platform/Win32/GetStdHandleReturn.lean	571ee80dc530	14	inductive	Failure
Grass/Platform/Win32/GetStdHandleReturn.lean	571ee80dc530	27	theorem	afterReturnLink
Grass/Platform/Win32/GetStdHandleReturn.lean	571ee80dc530	38	theorem	afterReturn_preserves
Grass/Platform/Win32/GetStdHandleReturn.lean	571ee80dc530	45	structure	Completion
Grass/Platform/Win32/GetStdHandleReturn.lean	571ee80dc530	69	def	complete?
Grass/Platform/Win32/GetStdHandleReturn.lean	571ee80dc530	102	def	final
Grass/Platform/Win32/GetStdHandleReturn.lean	571ee80dc530	105	theorem	fields
Grass/Platform/Win32/GetStdHandleReturn.lean	571ee80dc530	113	theorem	other_calls
Grass/Platform/Win32/GetStdHandleReturn.lean	571ee80dc530	118	theorem	protocol
Grass/Platform/Win32/GetStdHandleReturn.lean	571ee80dc530	126	theorem	control
Grass/Platform/Win32/GetStdHandleReturn.lean	571ee80dc530	131	theorem	logs
Grass/Platform/Win32/GetStdHandleReturn.lean	571ee80dc530	141	theorem	rax_unchanged
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	24	def	selector
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	29	def	stackRequests
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	34	abbrev	StackPlan
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	36	def	StackPlan.requests
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	41	abbrev	EntryHandoff
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	47	def	entryHandoff?
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	57	def	after
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	60	def	record
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	63	theorem	after_projected
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	67	theorem	recorded
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	71	theorem	storage_unchanged
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	76	theorem	pending_exact
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	80	theorem	fresh
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	84	theorem	clean_after
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	88	theorem	after_control_consistent
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	96	structure	CallHandoff
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	121	def	frame
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	125	def	afterRaw
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	129	theorem	afterRaw_call
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	135	theorem	afterRaw_other
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	141	theorem	frame_entryRsp
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	144	theorem	frame_continuation
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	148	theorem	frame_saved
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	152	theorem	selector_exact
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	165	structure	RawCallHandoff
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	182	def	after
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	186	theorem	after_call
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	192	theorem	after_other
Grass/Platform/Win32/GetStdHandleRuntime.lean	51ea49eb6b30	199	theorem	checked_is_exact_preCall
Grass/Platform/Win32/GetStdHandleStackPlan.lean	6c4042006c79	8	abbrev	Failure
Grass/Platform/Win32/GetStdHandleStackPlan.lean	6c4042006c79	10	abbrev	derive?
Grass/Platform/Win32/GetStdHandleStackPlan.lean	6c4042006c79	15	theorem	continuation_exact
Grass/Platform/Win32/GetStdHandleStackPlan.lean	6c4042006c79	24	abbrev	deriveLoaded?
Grass/Platform/Win32/GetStdHandleStackPlan.lean	6c4042006c79	32	theorem	loaded_continuation_exact
Grass/Platform/Win32/LoadedAccess.lean	ed4108372c35	17	def	allocationProvenance
Grass/Platform/Win32/LoadedAccess.lean	ed4108372c35	23	def	ContainsCodeAddress
Grass/Platform/Win32/LoadedAccess.lean	ed4108372c35	33	structure	CodeRoot
Grass/Platform/Win32/LoadedAccess.lean	ed4108372c35	40	def	LoadedImage.codeRoot?
Grass/Platform/Win32/LoadedAccess.lean	ed4108372c35	54	def	CodeRoot.provenance
Grass/Platform/Win32/LoadedAccess.lean	ed4108372c35	60	theorem	CodeRoot.present
Grass/Platform/Win32/LoadedAccess.lean	ed4108372c35	68	def	LoadedImage.stackProvenance?
Grass/Platform/Win32/LoadedAccess.lean	ed4108372c35	75	theorem	LoadedImage.stackProvenance_present
Grass/Platform/Win32/LoadedAccess.lean	ed4108372c35	87	theorem	LoadedImage.thread_present
Grass/Platform/Win32/LoadedDataAccess.lean	cd779a075ef6	19	def	ContainsDataSpan
Grass/Platform/Win32/LoadedDataAccess.lean	cd779a075ef6	32	structure	DataRoot
Grass/Platform/Win32/LoadedDataAccess.lean	cd779a075ef6	41	def	LoadedImage.dataRoot?
Grass/Platform/Win32/LoadedDataAccess.lean	cd779a075ef6	55	def	DataRoot.provenance
Grass/Platform/Win32/LoadedDataAccess.lean	cd779a075ef6	62	theorem	DataRoot.present
Grass/Platform/Win32/LoadedDataAccess.lean	cd779a075ef6	69	theorem	DataRoot.readable
Grass/Platform/Win32/LoadedDataAccess.lean	cd779a075ef6	74	theorem	DataRoot.span_no_wrap
Grass/Platform/Win32/LoadedDataAccess.lean	cd779a075ef6	79	theorem	DataRoot.span_contained
Grass/Platform/Win32/LoaderEntry.lean	98547f46ac4c	26	structure	RegionIdentity
Grass/Platform/Win32/LoaderEntry.lean	98547f46ac4c	33	structure	StackInput
Grass/Platform/Win32/LoaderEntry.lean	98547f46ac4c	41	structure	EntryInputs
Grass/Platform/Win32/LoaderEntry.lean	98547f46ac4c	52	def	preferredBase
Grass/Platform/Win32/LoaderEntry.lean	98547f46ac4c	56	def	assignedRegions
Grass/Platform/Win32/LoaderEntry.lean	98547f46ac4c	65	def	installRegions?
Grass/Platform/Win32/LoaderEntry.lean	98547f46ac4c	72	theorem	installRegions?_allocation_preserved
Grass/Platform/Win32/LoaderEntry.lean	98547f46ac4c	91	theorem	installRegions?_backing_preserved
Grass/Platform/Win32/LoaderEntry.lean	98547f46ac4c	110	def	RegionsPresent
Grass/Platform/Win32/LoaderEntry.lean	98547f46ac4c	122	def	CpuPlacementValid
Grass/Platform/Win32/LoaderEntry.lean	98547f46ac4c	133	def	CpuPlacementsDisjoint
Grass/Platform/Win32/LoaderEntry.lean	98547f46ac4c	148	def	PlacementValid
Grass/Platform/Win32/LoaderEntry.lean	98547f46ac4c	159	def	StackPlacementValid
Grass/Platform/Win32/LoaderEntry.lean	98547f46ac4c	173	def	StackValid
Grass/Platform/Win32/LoaderEntry.lean	98547f46ac4c	193	def	EnvironmentValid
Grass/Platform/Win32/LoaderEntry.lean	98547f46ac4c	206	def	EntryMapped
Grass/Platform/Win32/LoaderEntry.lean	98547f46ac4c	222	def	HistoryFresh
Grass/Platform/Win32/LoaderEntry.lean	98547f46ac4c	235	structure	LoadedImage
Grass/Platform/Win32/LoaderEntry.lean	98547f46ac4c	251	def	initialize?
Grass/Platform/Win32/LoaderEntry.lean	98547f46ac4c	272	def	LoadedImage.initialState
Grass/Platform/Win32/LoaderEntry.lean	98547f46ac4c	281	theorem	LoadedImage.environment_frame
Grass/Platform/Win32/LoaderEntry.lean	98547f46ac4c	287	theorem	LoadedImage.cellAt?
Grass/Platform/Win32/LoaderEntry.lean	98547f46ac4c	296	theorem	LoadedImage.entryRip_exact
Grass/Platform/Win32/LoaderEntry.lean	98547f46ac4c	307	theorem	LoadedImage.regionPlacement_exact
Grass/Platform/Win32/LoaderEntry.lean	98547f46ac4c	327	theorem	ImageInput.read_exact
Grass/Platform/Win32/LoaderImage.lean	d576305fd1ef	25	structure	ImageInput
Grass/Platform/Win32/LoaderImage.lean	d576305fd1ef	31	structure	ImportPatch
Grass/Platform/Win32/LoaderImage.lean	d576305fd1ef	37	abbrev	ImportTargets
Grass/Platform/Win32/LoaderImage.lean	d576305fd1ef	40	def	importPatchesFrom?
Grass/Platform/Win32/LoaderImage.lean	d576305fd1ef	51	def	importPatches?
Grass/Platform/Win32/LoaderImage.lean	d576305fd1ef	58	def	ImportPatch.byteAt?
Grass/Platform/Win32/LoaderImage.lean	d576305fd1ef	64	def	patchedByte
Grass/Platform/Win32/LoaderImage.lean	d576305fd1ef	70	def	patchContents
Grass/Platform/Win32/LoaderImage.lean	d576305fd1ef	75	theorem	length_patchContents
Grass/Platform/Win32/LoaderImage.lean	d576305fd1ef	80	theorem	patchedByte_outside
Grass/Platform/Win32/LoaderImage.lean	d576305fd1ef	91	structure	ImageRegion
Grass/Platform/Win32/LoaderImage.lean	d576305fd1ef	98	def	sectionPermission
Grass/Platform/Win32/LoaderImage.lean	d576305fd1ef	105	def	imageRegions
Grass/Platform/Win32/LoaderImage.lean	d576305fd1ef	113	theorem	imageRegions_bounded
Grass/Platform/Win32/LoaderImage.lean	d576305fd1ef	127	def	PatchesValid
Grass/Platform/Win32/LoaderRegion.lean	2737610a0a4b	12	structure	InitializedRegion
Grass/Platform/Win32/LoaderRegion.lean	2737610a0a4b	23	def	InitializedRegion.backingRecord
Grass/Platform/Win32/LoaderRegion.lean	2737610a0a4b	27	def	InitializedRegion.allocationRecord
Grass/Platform/Win32/LoaderRegion.lean	2737610a0a4b	41	def	MemoryFresh
Grass/Platform/Win32/LoaderRegion.lean	2737610a0a4b	52	theorem	MemoryFresh.grant_root_ne
Grass/Platform/Win32/LoaderRegion.lean	2737610a0a4b	59	theorem	MemoryFresh.allocation_backing_ne
Grass/Platform/Win32/LoaderRegion.lean	2737610a0a4b	67	def	installInitializedRegion?
Grass/Platform/Win32/LoaderRegion.lean	2737610a0a4b	76	theorem	installInitializedRegion?_admitted
Grass/Platform/Win32/LoaderRegion.lean	2737610a0a4b	86	theorem	installInitializedRegion?_eq_none_of_grant_root
Grass/Platform/Win32/LoaderRegion.lean	2737610a0a4b	97	theorem	installInitializedRegion?_eq_none_of_allocation_backing
Grass/Platform/Win32/LoaderRegion.lean	2737610a0a4b	108	theorem	installInitializedRegion?_allocation
Grass/Platform/Win32/LoaderRegion.lean	2737610a0a4b	123	theorem	installInitializedRegion?_fresh
Grass/Platform/Win32/LoaderRegion.lean	2737610a0a4b	130	theorem	installInitializedRegion?_allocation_absent
Grass/Platform/Win32/LoaderRegion.lean	2737610a0a4b	137	theorem	installInitializedRegion?_allocation_ne
Grass/Platform/Win32/LoaderRegion.lean	2737610a0a4b	154	theorem	installInitializedRegion?_backing
Grass/Platform/Win32/LoaderRegion.lean	2737610a0a4b	180	theorem	installInitializedRegion?_backing_ne
Grass/Platform/Win32/LoaderRegion.lean	2737610a0a4b	207	theorem	InitializedRegion.cellAt?_of_lookups
Grass/Platform/Win32/LoaderRegion.lean	2737610a0a4b	255	theorem	installInitializedRegion?_cellAt?
Grass/Platform/Win32/ProtocolEntry.lean	ab3e3c02edc7	18	structure	Entry
Grass/Platform/Win32/ProtocolEntry.lean	ab3e3c02edc7	32	def	issue?
Grass/Platform/Win32/ProtocolEntry.lean	ab3e3c02edc7	57	def	after
Grass/Platform/Win32/ProtocolEntry.lean	ab3e3c02edc7	63	def	pendingRecord
Grass/Platform/Win32/ProtocolEntry.lean	ab3e3c02edc7	68	theorem	after_projected
Grass/Platform/Win32/ProtocolEntry.lean	ab3e3c02edc7	72	theorem	recorded
Grass/Platform/Win32/ProtocolEntry.lean	ab3e3c02edc7	77	theorem	pending_exact
Grass/Platform/Win32/ProtocolEntry.lean	ab3e3c02edc7	82	theorem	record_fields
Grass/Platform/Win32/ProtocolEntry.lean	ab3e3c02edc7	91	theorem	other_pending
Grass/Platform/Win32/ProtocolEntry.lean	ab3e3c02edc7	97	theorem	fresh
Grass/Platform/Win32/ProtocolEntry.lean	ab3e3c02edc7	101	theorem	storage_unchanged
Grass/Platform/Win32/ProtocolEntry.lean	ab3e3c02edc7	112	theorem	clean_after
Grass/Platform/Win32/ProtocolEntry.lean	ab3e3c02edc7	120	theorem	after_control_consistent
Grass/Platform/Win32/ProviderResume.lean	8246fe156598	28	def	returnFrame?
Grass/Platform/Win32/ProviderResume.lean	8246fe156598	37	structure	Link
Grass/Platform/Win32/ProviderResume.lean	8246fe156598	52	structure	OriginalCallPolicy
Grass/Platform/Win32/ProviderResume.lean	8246fe156598	66	structure	PolicyBinding
Grass/Platform/Win32/ProviderResume.lean	8246fe156598	76	def	PreservesNonvolatile
Grass/Platform/Win32/ProviderResume.lean	8246fe156598	82	def	WriteFileOutput
Grass/Platform/Win32/ProviderResume.lean	8246fe156598	87	def	resumedState
Grass/Platform/Win32/ProviderResume.lean	8246fe156598	97	structure	Success
Grass/Platform/Win32/ProviderResume.lean	8246fe156598	112	inductive	Failure
Grass/Platform/Win32/ProviderResume.lean	8246fe156598	117	def	returnSlotReached
Grass/Platform/Win32/ProviderResume.lean	8246fe156598	123	def	Failure.reached
Grass/Platform/Win32/ProviderResume.lean	8246fe156598	130	def	resume
Grass/Platform/Win32/ProviderResume.lean	8246fe156598	154	theorem	machine_afterRead
Grass/Platform/Win32/ProviderResume.lean	8246fe156598	164	theorem	rip_exact
Grass/Platform/Win32/ProviderResume.lean	8246fe156598	174	theorem	rsp_exact
Grass/Platform/Win32/ProviderResume.lean	8246fe156598	185	theorem	rsp_frame
Grass/Platform/Win32/ProviderResume.lean	8246fe156598	200	theorem	rsp_original
Grass/Platform/Win32/ProviderResume.lean	8246fe156598	211	theorem	rflags_exact
Grass/Platform/Win32/ProviderResume.lean	8246fe156598	219	theorem	gpr_other
Grass/Platform/Win32/ProviderResume.lean	8246fe156598	230	theorem	nonvolatile_exact
Grass/Platform/Win32/ProviderResume.lean	8246fe156598	240	theorem	raw_frame
